fips,crime_rate_per_100000,EDITION,PART,IDNO,CPOPARST,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,INDEX,MODINDX,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population
20183,26.98327037,1,4,987,3854,1664,2,1,100.0,1,6,0,0,1,0,2,4,0,0,3706
20185,183.5283322,1,4,988,4393,4393,4,4,93.8083,8,69,0,1,0,7,27,37,5,1,4359
20187,45.57885141,1,4,989,2261,2261,1,1,75.0,1,3,0,0,0,1,1,1,0,0,2194
20189,34.38789546,1,4,990,5642,3849,2,1,100.0,2,13,0,0,0,2,1,11,1,0,5816
20191,254.33428,1,4,991,22927,23412,7,7,95.886,60,649,0,8,3,49,172,453,24,3,23591
20193,226.4720684,1,4,992,7976,8018,2,3,99.8254,18,175,0,6,2,10,34,128,13,0,7948
20195,100.6711409,1,4,993,2945,2945,2,2,100.0,3,38,0,2,0,1,8,27,3,1,2980
20197,141.8238548,1,4,994,7062,6230,4,3,98.4551,10,59,0,1,0,9,13,34,12,9,7051
20199,127.4697259,1,4,995,1535,1535,1,1,41.6667,2,2,0,2,0,0,0,2,0,0,1569
20201,35.53028957,1,4,996,5875,5875,1,1,100.0,2,9,0,1,0,1,3,5,1,0,5629
20203,228.1021898,1,4,997,2288,2288,1,1,100.0,5,30,0,0,0,5,7,23,0,0,2192
20205,197.693575,1,4,998,9348,9348,3,3,73.5986,18,234,0,2,1,15,65,159,9,2,9105
20207,248.3700714,1,4,999,3309,3309,2,2,100.0,8,64,0,1,0,7,25,39,0,1,3221
20209,590.457901,1,4,1000,158998,159032,7,7,99.9979,947,8175,16,90,286,554,1834,5085,1256,80,160384
21101,207.1331478,1,4,1052,46523,46523,3,2,100.0,96,1061,1,23,39,33,231,771,60,3,46347
21103,25.89834898,1,4,1053,15557,13902,5,2,100.0,4,73,0,1,0,2,24,47,2,0,15445
21105,63.22444679,1,4,1054,4796,4796,3,2,100.0,3,31,0,0,0,2,11,17,4,0,4745
21107,141.5276408,1,4,1055,47028,45822,7,5,100.0,66,968,2,22,13,29,269,642,58,6,46634
21109,22.34304014,1,4,1056,13477,12679,4,2,100.0,3,63,0,1,0,1,29,28,7,0,13427
21111,576.7462264,1,4,1057,748857,748003,25,20,99.9308,4365,32473,78,266,1557,2465,8103,21941,2430,250,756832
21113,163.4345166,1,4,1058,49170,49170,6,3,100.0,82,1781,2,19,30,31,536,1195,49,5,50173
21115,68.23318692,1,4,1059,23455,23455,3,2,100.0,16,217,2,3,4,7,77,125,15,1,23449
21117,198.5963407,1,4,1060,160812,160812,17,15,100.0,324,4243,3,59,153,109,1110,2879,255,29,163145
21119,18.77816725,1,4,1061,16330,15020,4,1,100.0,3,58,0,1,0,1,19,32,7,0,15976
21121,75.49543882,1,4,1062,30174,31969,3,3,100.0,24,405,0,5,8,11,217,160,28,4,31790
21123,49.77246871,1,4,1063,14351,14351,3,2,100.0,7,74,0,1,1,4,37,29,9,0,14064
21125,88.98141464,1,4,1064,59505,59505,5,2,100.0,53,980,3,9,20,21,329,579,71,2,59563
21127,56.76084763,1,4,1065,16076,16076,3,2,100.0,9,138,0,1,0,6,56,70,12,1,15856
21129,68.87052342,1,4,1066,7837,7837,4,3,100.0,5,58,0,2,1,2,17,37,4,0,7260
21131,18.15046737,1,4,1067,11261,10897,3,1,41.6667,2,16,0,1,0,1,6,6,4,0,11019
21133,38.10491553,1,4,1068,24508,23739,5,3,100.0,9,129,1,3,1,4,62,60,7,1,23619
21135,43.45936549,1,4,1069,13913,13913,3,2,100.0,6,82,0,2,0,3,43,36,3,1,13806
21137,49.24086992,1,4,1070,24758,23509,5,2,100.0,12,175,1,2,4,5,55,101,19,1,24370
21139,85.47921787,1,4,1071,9555,9555,3,1,100.0,8,100,0,4,0,4,34,54,12,1,9359
21141,145.1108796,1,4,1072,26860,26007,7,5,100.0,39,458,1,7,8,22,156,283,19,7,26876
21143,35.49875754,1,4,1073,8338,8338,4,2,100.0,3,88,0,1,0,2,18,67,3,0,8451
21145,200.3885396,1,4,1074,66031,66031,5,3,100.0,131,1899,4,34,50,43,360,1460,79,9,65373
21147,72.26638501,1,4,1075,18331,18331,4,1,100.0,13,116,0,3,7,3,65,42,9,3,17989
21149,42.12299916,1,4,1076,9551,8787,4,1,100.0,4,42,0,1,0,3,21,19,2,0,9496
21151,163.5705106,1,4,1077,84401,84401,6,4,100.0,140,3011,1,23,60,55,833,2063,114,12,85590
21153,46.33204633,1,4,1078,13249,13249,3,2,100.0,6,42,1,1,0,3,20,19,3,0,12950
21155,89.7979546,1,4,1079,20033,19735,4,2,100.0,18,261,0,7,1,11,99,143,19,1,20045
21157,122.1589996,1,4,1080,31387,31387,4,3,100.0,38,500,0,11,5,22,180,288,33,3,31107
21159,110.6981893,1,4,1081,12783,12783,3,2,100.0,14,115,0,1,2,10,40,56,20,0,12647
21161,144.6926728,1,4,1082,17698,17698,4,3,100.0,25,550,0,6,5,14,139,395,16,3,17278
21163,65.04621705,1,4,1083,29637,29637,4,3,100.0,19,224,0,3,4,12,111,98,16,1,29210
21165,15.90330789,1,4,1084,6333,6333,2,1,100.0,1,40,0,1,0,1,11,25,5,0,6288
21167,93.68120287,1,4,1085,21336,20372,4,2,100.0,20,273,0,4,7,10,118,130,24,2,21349
21169,20.0340579,1,4,1086,10098,10098,3,2,100.0,2,76,0,1,0,1,32,37,7,0,9983
21171,37.449677,1,4,1087,10965,10748,5,3,100.0,4,18,0,1,0,3,8,8,1,0,10681
21173,176.1403251,1,4,1088,26811,26811,4,3,100.0,48,1028,0,6,19,22,363,620,45,3,27251
21175,22.42152466,1,4,1089,13978,3444,3,1,100.0,3,36,0,0,0,2,8,24,4,0,13380
21177,48.10930434,1,4,1090,31351,31351,6,4,100.0,15,200,0,5,1,9,53,125,22,3,31179
21179,112.2586439,1,4,1091,44085,44085,6,4,98.525,50,727,1,14,13,22,249,432,46,4,44540
21181,71.03281716,1,4,1092,7076,7076,4,2,100.0,5,51,0,1,1,3,24,21,6,0,7039
21183,133.4000334,1,4,1093,24164,24164,6,5,100.0,32,295,3,7,1,21,132,136,26,7,23988
21185,48.10467577,1,4,1094,60733,60795,5,5,100.0,30,654,1,8,6,16,235,392,26,7,62364
21187,18.75820672,1,4,1095,10885,10885,4,2,100.0,2,100,0,1,0,1,57,38,4,0,10662
21189,21.486893,1,4,1096,4832,4750,3,1,100.0,1,30,0,0,0,0,8,21,2,0,4654
21191,96.08785175,1,4,1097,14735,14127,4,2,100.0,14,210,0,2,3,8,81,117,12,0,14570
21193,96.39414495,1,4,1098,28824,28824,4,3,100.0,27,383,0,5,8,15,92,280,11,3,28010
21195,37.86683496,1,4,1099,65068,64086,7,3,100.0,24,592,2,7,5,11,101,472,19,4,63380
21197,56.02689291,1,4,1100,12683,12683,4,3,100.0,7,176,0,1,1,4,85,84,8,0,12494
21199,118.9228097,1,4,1101,63854,63532,9,7,100.0,76,1511,3,20,21,33,500,958,53,10,63907
21201,0.0,1,4,1102,2235,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,2235
21203,35.94320973,1,4,1103,17112,15897,4,2,100.0,6,155,0,1,2,2,93,55,7,2,16693
21205,63.75653504,1,4,1104,23642,23642,4,3,100.0,15,304,0,6,4,5,66,228,10,1,23527
21207,56.33168094,1,4,1105,17655,17655,4,3,100.0,10,157,0,2,3,5,49,96,12,1,17752
21209,376.3989829,1,4,1106,48271,48271,9,4,100.0,188,1424,1,26,33,127,352,1001,71,4,49947
21211,128.9126108,1,4,1107,43102,43102,5,3,100.0,57,885,2,8,20,28,320,523,42,5,44216
21213,213.5671331,1,4,1108,17422,17422,3,2,100.0,38,481,1,11,12,14,149,312,20,2,17793
21215,56.69898509,1,4,1109,17422,17422,3,2,100.0,10,147,0,4,2,4,53,87,7,1,17637
21217,198.791026,1,4,1110,24794,24794,4,2,100.0,49,566,3,8,18,20,209,341,16,5,24649
21219,95.97696553,1,4,1111,12495,12495,5,4,100.0,12,148,0,2,3,6,71,64,13,0,12503
21221,132.9322046,1,4,1112,14341,14341,4,2,100.0,19,206,0,4,2,12,55,144,8,0,14293
21223,45.37205082,1,4,1113,8747,8747,2,1,91.6667,4,18,0,1,0,3,6,10,1,0,8816
21225,86.49943443,1,4,1114,15105,15105,5,4,100.0,13,132,0,4,0,8,47,79,6,3,15029
21227,198.5300329,1,4,1115,115809,115809,7,4,100.0,235,3864,6,51,81,98,838,2824,202,11,118370
21229,50.52631579,1,4,1116,11876,11876,3,2,100.0,6,66,0,1,1,3,39,21,6,1,11875
21231,72.54086469,1,4,1117,21022,21022,3,2,100.0,15,224,1,2,5,7,83,131,11,1,20678
21233,29.73535534,1,4,1118,13703,10904,5,2,100.0,4,52,0,1,0,3,23,25,3,0,13452
21235,120.2259129,1,4,1119,37709,35914,4,3,100.0,43,563,2,7,10,23,231,303,28,7,35766
21237,27.59381898,1,4,1120,7361,6919,3,1,100.0,2,42,0,1,0,1,20,19,3,0,7248
21239,138.4767557,1,4,1121,25008,25008,4,2,100.0,35,742,0,12,7,16,186,524,32,6,25275
22101,562.1649889,1,4,1172,54531,52101,6,5,100.0,301,1814,1,19,41,240,412,1329,73,3,53543
22103,184.8695803,1,4,1173,238185,238185,6,6,100.0,448,5109,9,36,39,364,1003,3879,227,14,242333
22105,952.8593755,1,4,1174,123296,123296,8,7,96.5846,1195,7162,11,64,185,935,2683,4262,218,1,125412
22107,40.74979625,1,4,1175,5096,2135,4,1,91.6667,2,24,0,0,0,2,7,16,1,0,4908
22109,382.2650312,1,4,1176,112579,112579,2,2,100.0,431,4393,5,26,100,300,764,3386,243,8,112749
22111,290.905836,1,4,1177,22866,22866,4,4,100.0,65,300,0,1,2,62,86,208,6,0,22344
22113,383.1029653,1,4,1178,58621,58621,4,4,100.0,227,1423,7,18,32,170,458,918,47,0,59253
22115,222.4080903,1,4,1179,51888,48213,4,3,100.0,117,1008,1,14,5,97,63,868,77,9,52606
22117,495.4867619,1,4,1180,47418,47418,3,3,100.0,230,1703,6,22,36,166,552,1075,76,2,46419
22119,329.4163922,1,4,1181,41532,41256,5,4,96.8639,134,536,1,11,13,109,153,351,32,1,40678
22121,325.5605746,1,4,1182,24252,24252,4,4,100.0,80,671,4,2,7,67,72,565,34,1,24573
22123,566.9428696,1,4,1183,11637,9905,3,2,100.0,65,344,0,0,0,65,49,285,10,3,11465
22125,155.4001554,1,4,1184,15551,15551,2,2,100.0,24,192,0,7,2,15,38,154,0,1,15444
22127,337.5413488,1,4,1185,15169,15169,2,2,100.0,50,293,1,0,8,41,102,174,17,0,14813
24510,1419.537569,1,4,1227,625474,625474,9,9,100.0,8831,29868,216,317,3638,4660,7804,18055,4009,251,622104
26101,237.2188139,1,4,1293,24727,24727,3,3,100.0,58,360,1,16,4,37,100,250,10,2,24450
26103,163.9586411,1,4,1294,67743,67743,9,9,100.0,111,1406,2,38,2,69,188,1173,45,6,67700
26105,276.1754938,1,4,1295,28699,28699,4,4,100.0,79,920,2,33,1,43,147,744,29,7,28605
26107,570.6597383,1,4,1296,43331,43331,5,5,99.931,246,899,0,20,0,226,181,691,27,4,43108
26109,180.7406162,1,4,1297,23947,23088,4,3,100.0,43,549,0,14,2,27,158,379,12,1,23791
26111,121.5457763,1,4,1298,84280,84124,4,4,100.0,102,945,2,47,7,46,208,722,15,6,83919
26113,112.9493057,1,4,1299,14922,14922,2,2,100.0,17,265,2,5,0,10,67,190,8,1,15051
26115,265.3348939,1,4,1300,149609,143216,8,7,100.0,399,3874,5,67,93,234,1044,2599,231,35,150376
26117,185.4052769,1,4,1301,63231,57182,9,4,100.0,117,1304,1,38,7,71,339,925,40,10,63105
26119,74.86631016,1,4,1302,9660,9660,2,2,100.0,7,45,0,2,0,5,36,9,0,0,9350
26121,529.2150075,1,4,1303,171426,171426,11,11,100.0,905,7269,4,119,192,590,1800,5164,305,61,171008
26123,249.9947918,1,4,1304,48048,48048,6,6,99.6902,120,994,3,46,2,68,268,684,41,6,48001
26125,206.391478,1,4,1305,1213737,1211024,43,43,100.0,2542,22123,33,241,610,1658,4787,15514,1822,175,1231640
26127,152.4099829,1,4,1306,26881,23866,8,6,100.0,40,524,3,16,3,18,149,361,14,1,26245
26129,249.5996986,1,4,1307,21586,20936,4,3,100.0,53,442,0,15,3,35,148,273,21,6,21234
26131,158.1777918,1,4,1308,6603,6603,2,2,100.0,10,63,0,4,0,6,22,38,3,1,6322
26133,240.7670149,1,4,1309,23527,23527,4,4,100.0,56,416,0,9,4,43,101,297,18,3,23259
26135,167.0843776,1,4,1310,8614,8614,2,2,100.0,14,239,1,1,0,12,86,143,10,0,8379
26137,194.7863567,1,4,1311,24095,24095,3,3,100.0,47,441,0,20,2,25,87,334,20,2,24129
26139,171.6165324,1,4,1312,273503,266493,7,7,100.0,468,5130,2,160,38,268,1169,3857,104,35,272701
26141,91.86954525,1,4,1313,13165,12298,4,3,100.0,12,123,0,1,0,11,48,72,3,1,13062
26143,191.5549263,1,4,1314,24432,24432,6,5,100.0,46,535,0,16,2,28,130,389,16,3,24014
26145,828.830479,1,4,1315,199227,199233,18,19,99.8744,1629,4681,29,126,242,1232,1751,2707,223,56,196542
26147,259.2401025,1,4,1316,161401,161759,9,11,100.0,416,3310,3,51,56,306,791,2382,137,30,160469
26149,311.6593399,1,4,1317,61180,61180,9,9,99.052,190,1161,0,61,7,122,256,853,52,7,60964
26151,222.365684,1,4,1318,42645,41191,10,8,96.7985,93,593,1,32,3,58,178,392,23,6,41823
26153,424.3967503,1,4,1319,8496,8496,3,3,36.4878,35,218,0,15,1,19,71,143,4,3,8247
26155,227.8664731,1,4,1320,69968,69318,13,13,99.3548,157,1241,2,46,11,98,297,908,35,10,68900
26157,165.8588725,1,4,1321,55468,52397,13,10,98.4554,90,818,0,21,2,67,227,558,33,3,54263
26159,282.2874561,1,4,1322,76189,76186,10,10,100.0,213,1633,0,50,13,150,418,1127,88,14,75455
26161,294.4331527,1,4,1323,350276,348215,12,12,100.0,1043,8519,6,159,188,690,2339,5739,441,85,354240
26163,1065.188284,1,4,1324,1800769,1793982,47,47,99.6046,18910,69839,433,803,5879,11795,19882,34706,15251,766,1775273
26165,260.3767805,1,4,1325,32742,32742,4,4,97.3775,85,741,0,29,7,49,139,590,12,3,32645
27101,70.31524669,1,4,1377,8685,8685,2,2,100.0,6,44,0,2,0,4,20,22,2,0,8533
27103,93.84838944,1,4,1378,33020,33030,3,4,100.0,31,571,0,12,4,15,79,475,17,1,33032
27105,115.6497201,1,4,1379,21534,21534,2,2,100.0,25,229,0,2,3,20,56,159,14,1,21617
27107,0.0,1,4,1380,6913,6913,1,1,100.0,0,0,0,0,0,0,0,0,0,0,6631
27109,168.8713763,1,4,1381,146704,146704,3,3,100.0,252,3107,3,74,55,120,644,2344,119,19,149226
27111,100.7276706,1,4,1382,57553,57619,2,3,100.0,58,924,1,15,3,39,252,627,45,5,57581
27113,148.7462813,1,4,1383,14162,14162,3,3,100.0,21,293,1,12,1,7,42,238,13,2,14118
27115,202.7212754,1,4,1384,29794,29794,1,1,100.0,59,1049,0,11,2,46,198,774,77,1,29104
27117,21.57497303,1,4,1385,9562,9562,1,1,100.0,2,66,0,0,0,2,17,48,1,0,9270
27119,259.7484874,1,4,1386,31658,31658,3,3,100.0,82,584,1,32,3,46,129,429,26,12,31569
27121,73.17965606,1,4,1387,10964,10964,2,2,100.0,8,87,0,2,0,6,28,58,1,1,10932
27123,462.49008,1,4,1388,515101,517997,18,20,100.0,2436,19556,15,233,730,1458,4257,12857,2442,175,526714
27125,0.0,1,4,1389,4131,4131,1,1,100.0,0,2,0,0,0,0,0,2,0,0,4057
27127,190.5487805,1,4,1390,16074,16074,2,2,100.0,30,221,0,9,1,20,44,169,8,2,15744
27129,39.56217856,1,4,1391,15599,15599,2,2,100.0,6,120,0,2,0,4,31,85,4,1,15166
27131,135.2826331,1,4,1392,65986,64822,3,3,100.0,88,1318,0,17,18,53,248,1029,41,21,65049
27133,892.8571429,1,4,1393,9676,9676,1,1,100.0,85,64,0,0,0,85,9,52,3,0,9520
27135,77.31958763,1,4,1394,15640,15640,3,3,100.0,12,128,1,4,0,7,9,116,3,0,15520
27137,243.8416276,1,4,1395,201539,201539,18,18,100.0,489,6049,2,64,106,317,1078,4695,276,72,200540
27139,109.3039524,1,4,1396,136459,133406,7,7,100.0,150,2512,0,37,16,97,302,2144,66,12,137232
27141,108.6980634,1,4,1397,82962,89892,4,6,100.0,98,1495,0,23,10,65,228,1212,55,4,90158
27143,0.0,1,4,1398,15266,15266,1,1,100.0,0,0,0,0,0,0,0,0,0,0,15072
27145,207.1114852,1,4,1399,167937,152314,14,14,100.0,315,3556,6,87,58,164,442,3004,110,13,152092
27147,93.24009324,1,4,1400,36768,36768,3,3,100.0,34,730,0,7,1,26,118,586,26,5,36465
27149,112.9943503,1,4,1401,9747,9747,3,3,100.0,11,177,0,5,1,5,20,156,1,1,9735
27151,199.0362455,1,4,1402,9702,9702,3,3,100.0,19,154,0,7,0,12,40,103,11,0,9546
27153,147.6499057,1,4,1403,25719,24995,3,4,100.0,36,353,0,10,1,25,89,250,14,1,24382
27155,87.08272859,1,4,1404,3546,3546,2,2,100.0,3,37,0,1,0,2,8,26,3,1,3445
27157,41.97173903,1,4,1405,22492,21739,4,4,100.0,9,194,0,2,1,6,39,146,9,2,21443
27159,108.6641553,1,4,1406,13029,13837,2,3,100.0,15,106,0,7,0,8,32,68,6,0,13804
27161,115.1953084,1,4,1407,19397,19397,4,4,100.0,22,309,0,6,3,13,80,219,10,1,19098
27163,67.72018183,1,4,1408,242415,242827,10,11,100.0,167,5860,2,39,25,101,926,4657,277,36,246603
27165,107.748945,1,4,1409,11273,11273,2,2,100.0,12,147,0,3,0,9,24,116,7,2,11137
27167,122.0070154,1,4,1410,6634,6634,2,2,100.0,8,113,0,2,2,4,30,81,2,0,6557
27169,81.98001249,1,4,1411,51708,51708,5,5,100.0,42,716,0,6,8,28,123,553,40,6,51232
27171,63.04973924,1,4,1412,127193,127248,3,4,100.0,81,2331,0,12,8,61,233,2016,82,10,128470
27173,69.01311249,1,4,1413,11222,10373,2,2,100.0,7,44,0,0,0,7,11,31,2,1,10143
28101,0.0,1,4,1465,21545,3346,3,1,100.0,0,5,0,0,0,0,4,0,1,0,21689
28103,0.0,1,4,1466,11375,2725,2,1,33.3333,0,96,0,0,0,0,6,90,0,0,11089
28105,161.0831311,1,4,1467,47844,47844,3,3,70.8431,79,1476,6,7,17,50,344,1094,38,4,49043
28107,383.6986222,1,4,1468,34869,33986,4,3,85.3704,132,1661,5,5,6,116,627,1005,29,0,34402
28109,52.65833818,1,4,1469,55838,13773,3,2,100.0,29,510,0,3,9,17,141,346,23,4,55072
28111,16.486687,1,4,1470,12190,638,2,1,0.0,2,25,0,0,1,1,7,17,1,0,12131
28113,242.4151547,1,4,1471,40493,38068,4,3,100.0,97,1096,2,4,28,63,356,699,41,0,40014
28115,142.4086481,1,4,1472,29964,29964,1,1,0.0,44,429,1,3,4,35,181,224,25,4,30897
28117,0.0,1,4,1473,26791,0,4,1,100.0,0,60,0,0,0,0,3,57,0,0,25388
28119,0.0,1,4,1474,7960,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,7803
28121,83.12495316,1,4,1475,144010,135621,7,6,100.0,122,2024,3,22,14,83,538,1407,79,11,146767
28123,293.5663,1,4,1476,28449,22729,3,2,84.6103,83,354,1,4,17,62,153,174,27,7,28273
28125,0.0,1,4,1477,4903,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,4708
28127,149.0909091,1,4,1478,27379,27379,3,3,89.3471,41,351,0,1,5,35,133,196,23,2,27500
28129,0.0,1,4,1479,16477,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,16225
28131,77.70870337,1,4,1480,17860,4407,2,1,100.0,14,120,0,3,0,11,45,74,1,0,18016
28133,371.4683716,1,4,1481,29352,13637,7,2,90.846,104,830,2,5,28,69,275,552,4,0,27997
28135,72.93946025,1,4,1482,15351,2184,2,1,100.0,11,70,0,0,10,1,27,43,0,0,15081
28137,334.8253621,1,4,1483,28781,27111,3,2,15.0142,95,498,1,5,16,73,153,319,25,2,28373
28139,54.33798225,1,4,1484,22191,22191,2,2,100.0,12,104,0,0,1,11,53,46,5,0,22084
28141,66.5676686,1,4,1485,19645,19645,2,2,100.0,13,110,1,4,1,7,48,55,7,1,19529
28143,340.9090909,1,4,1486,10651,10651,1,1,100.0,36,504,4,10,13,9,77,379,48,1,10560
28145,21.61850544,1,4,1487,27399,27399,2,2,95.0661,6,268,0,0,2,4,90,164,14,4,27754
28147,133.949501,1,4,1488,15439,15439,2,3,9.5532,20,198,1,2,2,16,83,103,11,2,14931
28149,391.9698038,1,4,1489,48450,48450,2,2,100.0,189,1658,2,26,31,130,368,1210,80,5,48218
28151,303.896313,1,4,1490,50515,50515,4,4,88.348,151,3078,11,24,54,62,1242,1693,142,85,49688
28153,0.0,1,4,1491,20633,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,20539
28155,60.07810153,1,4,1492,10341,2217,2,1,100.0,6,35,0,0,1,5,13,21,1,0,9987
28157,0.0,1,4,1493,9700,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,9381
28159,117.0960187,1,4,1494,19110,19110,2,2,100.0,22,110,1,3,4,14,37,70,3,1,18788
28161,0.0,1,4,1495,12579,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,12373
28163,279.7403436,1,4,1496,27946,11347,2,1,100.0,78,514,1,7,16,54,252,239,23,0,27883
29101,141.097999,1,4,1548,53539,53539,6,6,100.0,77,1384,2,7,9,59,280,1033,71,6,54572
29103,49.17629702,1,4,1549,4134,4134,2,2,97.6274,2,39,0,0,0,2,15,24,0,2,4067
29105,434.5753778,1,4,1550,35570,35570,3,3,100.0,155,984,1,6,5,143,158,784,42,4,35667
29107,103.2085724,1,4,1551,33043,33043,13,13,98.0525,34,669,2,4,2,26,173,452,45,2,32943
29109,447.8198245,1,4,1552,35601,35601,7,7,100.0,171,1242,1,7,6,157,330,825,87,3,38185
29111,59.10165485,1,4,1553,10174,10174,3,3,100.0,6,126,0,1,1,4,35,80,11,1,10152
29113,168.956554,1,4,1554,53176,53176,9,9,100.0,91,760,0,1,7,83,172,552,36,4,53860
29115,242.5614489,1,4,1555,12602,12590,4,4,100.0,30,260,1,2,1,26,101,148,11,0,12368
29117,121.0409522,1,4,1556,15102,15102,2,2,100.0,18,357,0,3,2,13,87,252,18,3,14871
29119,673.8186009,1,4,1557,23020,23020,7,7,99.6945,152,401,1,4,4,143,110,266,25,6,22558
29121,257.3340196,1,4,1558,15620,15620,3,3,100.0,40,356,0,1,0,39,111,233,12,1,15544
